antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
frozenset({'Nylon Braided Lightning to USB cable'}),frozenset({'USB 2.0 Printer cable'}),0.09532062391681109,0.1709105452606319,0.019064124783362217,0.19999999999999998,1.1702028081123246,0.0027728249751564037,1.03636181842421
frozenset({'Syntech USB C to USB Adapter'}),frozenset({'VIVO Dual LCD Monitor Desk mount'}),0.08105585921877083,0.17411011865084655,0.018130915877882948,0.2236842105263158,1.2847283791408077,0.004018270611956445,1.0638581522463673
frozenset({'VIVO Dual LCD Monitor Desk mount'}),frozenset({'Syntech USB C to USB Adapter'}),0.17411011865084655,0.08105585921877083,0.018130915877882948,0.10413476263399693,1.2847283791408075,0.004018270611956445,1.0257615793677652
frozenset({'HP 61 ink'}),frozenset({'Logitech M510 Wireless mouse'}),0.1638448206905746,0.07145713904812692,0.017997600319957337,0.1098454027664768,1.5372208323719074,0.0062897181855555255,1.0431253894971226
frozenset({'Logitech M510 Wireless mouse'}),frozenset({'HP 61 ink'}),0.07145713904812692,0.1638448206905746,0.017997600319957337,0.251865671641791,1.5372208323719074,0.0062897181855555255,1.1176538057602294
frozenset({'Apple Lightning to Digital AV Adapter'}),frozenset({'Screen Mom Screen Cleaner kit'}),0.0871883748833489,0.12958272230369283,0.01786428476203173,0.20489296636085627,1.581175041844427,0.0065661777914124645,1.0947171146411248
frozenset({'Screen Mom Screen Cleaner kit'}),frozenset({'Apple Lightning to Digital AV Adapter'}),0.12958272230369283,0.0871883748833489,0.01786428476203173,0.13786008230452676,1.5811750418444268,0.0065661777914124645,1.058774343214063
frozenset({'Syntech USB C to USB Adapter'}),frozenset({'USB 2.0 Printer cable'}),0.08105585921877083,0.1709105452606319,0.01786428476203173,0.22039473684210528,1.289532699729042,0.004010983666382591,1.0634733934209617
frozenset({'USB 2.0 Printer cable'}),frozenset({'Syntech USB C to USB Adapter'}),0.1709105452606319,0.08105585921877083,0.01786428476203173,0.1045241809672387,1.289532699729042,0.004010983666382591,1.0262076554717212
frozenset({'Screen Mom Screen Cleaner kit'}),frozenset({'Logitech M510 Wireless mouse'}),0.12958272230369283,0.07145713904812692,0.01759765364618051,0.1358024691358025,1.9004744794545791,0.008338043040290713,1.0744567391014532
frozenset({'Apple USB-C Charger cable'}),frozenset({'Screen Mom Screen Cleaner kit'}),0.13211571790427942,0.12958272230369283,0.01759765364618051,0.13319878910191726,1.027905470219631,0.0004777392610372487,1.0041717371327594
frozenset({'Screen Mom Screen Cleaner kit'}),frozenset({'Apple USB-C Charger cable'}),0.12958272230369283,0.13211571790427942,0.01759765364618051,0.1358024691358025,1.0279054702196313,0.0004777392610372487,1.0042660978536195
frozenset({'HP 61 ink'}),frozenset({'HP 63XL Ink'}),0.1638448206905746,0.0793227569657379,0.01759765364618051,0.10740439381611065,1.3540174084279766,0.0046010307544471565,1.0314606487594422
frozenset({'HP 63XL Ink'}),frozenset({'HP 61 ink'}),0.0793227569657379,0.1638448206905746,0.01759765364618051,0.22184873949579834,1.3540174084279766,0.0046010307544471565,1.0745406731946179
frozenset({'Logitech M510 Wireless mouse'}),frozenset({'Screen Mom Screen Cleaner kit'}),0.07145713904812692,0.12958272230369283,0.01759765364618051,0.2462686567164179,1.900474479454579,0.008338043040290713,1.1548110416960906
frozenset({'Dust-Off Compressed Gas 2 pack'}),frozenset({'SAMSUNG EVO 32GB card'}),0.23836821757099053,0.0523930142647647,0.0174643380882549,0.0732662192393736,1.3983967188665174,0.004975508664791458,1.0225234100751965
frozenset({'SAMSUNG EVO 32GB card'}),frozenset({'Dust-Off Compressed Gas 2 pack'}),0.0523930142647647,0.23836821757099053,0.0174643380882549,0.3333333333333333,1.3983967188665174,0.004975508664791458,1.142447673643514
frozenset({'Apple Lightning to Digital AV Adapter'}),frozenset({'Apple USB-C Charger cable'}),0.0871883748833489,0.13211571790427942,0.0174643380882549,0.2003058103975535,1.5161391360161947,0.005945383347633816,1.0852702112630999
frozenset({'Apple USB-C Charger cable'}),frozenset({'Apple Lightning to Digital AV Adapter'}),0.13211571790427942,0.0871883748833489,0.0174643380882549,0.13218970736629668,1.5161391360161947,0.005945383347633816,1.0518561866169782
frozenset({'Falcon Dust Off Compressed Gas'}),frozenset({'VIVO Dual LCD Monitor Desk mount'}),0.05999200106652446,0.17411011865084655,0.01719770697240368,0.2866666666666667,1.6464675855028077,0.006752492548609391,1.1577895532932057
frozenset({'VIVO Dual LCD Monitor Desk mount'}),frozenset({'Falcon Dust Off Compressed Gas'}),0.17411011865084655,0.05999200106652446,0.01719770697240368,0.09877488514548238,1.6464675855028075,0.006752492548609391,1.0430335145345107
frozenset({'FEIYOLD Blue light Blocking Glasses'}),frozenset({'Screen Mom Screen Cleaner kit'}),0.0658578856152513,0.12958272230369283,0.017064391414478068,0.2591093117408907,1.9995668182802688,0.008530347311288593,1.1748255059616823
frozenset({'SanDisk Ultra 64GB card'}),"frozenset({'VIVO Dual LCD Monitor Desk mount', 'Dust-Off Compressed Gas 2 pack'})",0.09825356619117451,0.05972536995067324,0.017064391414478068,0.17367706919945725,2.90792789300252,0.01119616082473721,1.1379021384997599
frozenset({'3A USB Type C Cable 3 pack 6FT'}),frozenset({'Dust-Off Compressed Gas 2 pack'}),0.04252766297826956,0.23836821757099053,0.017064391414478068,0.4012539184952978,1.6833364891684726,0.006927148192888149,1.2720447046850996
frozenset({'Dust-Off Compressed Gas 2 pack'}),frozenset({'3A USB Type C Cable 3 pack 6FT'}),0.23836821757099053,0.04252766297826956,0.017064391414478068,0.07158836689038031,1.6833364891684726,0.006927148192888149,1.0313015292740084
frozenset({'Screen Mom Screen Cleaner kit'}),frozenset({'FEIYOLD Blue light Blocking Glasses'}),0.12958272230369283,0.0658578856152513,0.017064391414478068,0.13168724279835392,1.9995668182802688,0.008530347311288593,1.0758129563767487
frozenset({'Apple Lightning to Digital AV Adapter'}),frozenset({'HP 61 ink'}),0.0871883748833489,0.1638448206905746,0.017064391414478068,0.19571865443425074,1.1945367183981406,0.0027790277654131702,1.0396302039322514
frozenset({'Dust-Off Compressed Gas 2 pack'}),"frozenset({'VIVO Dual LCD Monitor Desk mount', 'SanDisk Ultra 64GB card'})",0.23836821757099053,0.03919477403012932,0.017064391414478068,0.07158836689038031,1.8264773470909617,0.007721602990818394,1.0348914120687522
frozenset({'HP 61 ink'}),frozenset({'Apple Lightning to Digital AV Adapter'}),0.1638448206905746,0.0871883748833489,0.017064391414478068,0.10414971521562244,1.1945367183981406,0.0027790277654131702,1.01893323094311
frozenset({'VIVO Dual LCD Monitor Desk mount'}),"frozenset({'SanDisk Ultra 64GB card', 'Dust-Off Compressed Gas 2 pack'})",0.17411011865084655,0.040927876283162246,0.017064391414478068,0.09800918836140887,2.3946805273580716,0.009938434018689522,1.063283695733608
"frozenset({'SanDisk Ultra 64GB card', 'Dust-Off Compressed Gas 2 pack'})",frozenset({'VIVO Dual LCD Monitor Desk mount'}),0.040927876283162246,0.17411011865084655,0.017064391414478068,0.41693811074918563,2.3946805273580716,0.009938434018689522,1.416470355163073
"frozenset({'VIVO Dual LCD Monitor Desk mount', 'Dust-Off Compressed Gas 2 pack'})",frozenset({'SanDisk Ultra 64GB card'}),0.05972536995067324,0.09825356619117451,0.017064391414478068,0.2857142857142857,2.90792789300252,0.01119616082473721,1.2624450073323557
"frozenset({'VIVO Dual LCD Monitor Desk mount', 'SanDisk Ultra 64GB card'})",frozenset({'Dust-Off Compressed Gas 2 pack'}),0.03919477403012932,0.23836821757099053,0.017064391414478068,0.4353741496598639,1.8264773470909614,0.007721602990818394,1.3489141206875228
frozenset({'Dust-Off Compressed Gas 2 pack'}),frozenset({'SanDisk 128GB Ultra microSDXC card'}),0.23836821757099053,0.04946007199040128,0.017064391414478068,0.07158836689038031,1.447397142977743,0.00527468221319324,1.0238345730609413
frozenset({'SanDisk 128GB Ultra microSDXC card'}),frozenset({'Dust-Off Compressed Gas 2 pack'}),0.04946007199040128,0.23836821757099053,0.017064391414478068,0.34501347708894875,1.447397142977743,0.00527468221319324,1.1628205402516978
frozenset({'SanDisk Ultra 64GB card'}),frozenset({'Nylon Braided Lightning to USB cable'}),0.09825356619117451,0.09532062391681109,0.01693107585655246,0.17232021709633652,1.8077957320833848,0.007565484625158011,1.0930306560218201
frozenset({'Nylon Braided Lightning to USB cable'}),frozenset({'SanDisk Ultra 64GB card'}),0.09532062391681109,0.09825356619117451,0.01693107585655246,0.17762237762237765,1.807795732083385,0.007565484625158011,1.0965113948525684
frozenset({'Apple Pencil'}),frozenset({'TopMate C5 Laptop Cooler pad'}),0.17970937208372217,0.07652313024930009,0.01679776029862685,0.09347181008902078,1.2214844032713326,0.0030458366116442454,1.0186962523927525
frozenset({'TopMate C5 Laptop Cooler pad'}),frozenset({'Apple Pencil'}),0.07652313024930009,0.17970937208372217,0.01679776029862685,0.21951219512195125,1.2214844032713326,0.0030458366116442454,1.0509973670177308
frozenset({'Logitech M510 Wireless mouse'}),frozenset({'Nylon Braided Lightning to USB cable'}),0.07145713904812692,0.09532062391681109,0.01666444474070124,0.23320895522388058,2.44657394843962,0.009853105663323458,1.1798251717289276
frozenset({'Nylon Braided Lightning to USB cable'}),frozenset({'Logitech M510 Wireless mouse'}),0.09532062391681109,0.07145713904812692,0.01666444474070124,0.17482517482517482,2.4465739484396196,0.009853105663323458,1.1252680433569309
frozenset({'SAMSUNG EVO 32GB card'}),frozenset({'VIVO Dual LCD Monitor Desk mount'}),0.0523930142647647,0.17411011865084655,0.01653112918277563,0.3155216284987277,1.8121958157495839,0.007408975252661952,1.2065974846476477
frozenset({'Stylus Pen for iPad'}),frozenset({'Screen Mom Screen Cleaner kit'}),0.09505399280095987,0.12958272230369283,0.01653112918277563,0.17391304347826086,1.3421005546609412,0.004213774029791629,1.0536630203692139
frozenset({'Screen Mom Screen Cleaner kit'}),frozenset({'Stylus Pen for iPad'}),0.12958272230369283,0.09505399280095987,0.01653112918277563,0.12757201646090535,1.3421005546609412,0.004213774029791629,1.0372730176856921
frozenset({'VIVO Dual LCD Monitor Desk mount'}),frozenset({'SAMSUNG EVO 32GB card'}),0.17411011865084655,0.0523930142647647,0.01653112918277563,0.09494640122511486,1.812195815749584,0.007408975252661952,1.0470175324621127
frozenset({'Cat8 Ethernet Cable'}),frozenset({'VIVO Dual LCD Monitor Desk mount'}),0.06252499666711105,0.17411011865084655,0.01653112918277563,0.26439232409381663,1.5185350865449607,0.00564489459442114,1.1227314618920377
frozenset({'VIVO Dual LCD Monitor Desk mount'}),frozenset({'Cat8 Ethernet Cable'}),0.17411011865084655,0.06252499666711105,0.01653112918277563,0.09494640122511486,1.5185350865449607,0.00564489459442114,1.0358226348162038
frozenset({'Stylus Pen for iPad'}),frozenset({'Apple USB-C Charger cable'}),0.09505399280095987,0.13211571790427942,0.01639781362485002,0.17251051893408134,1.3057531811549385,0.0038396871262829976,1.0488160900580488
frozenset({'Apple USB-C Charger cable'}),frozenset({'Stylus Pen for iPad'}),0.13211571790427942,0.09505399280095987,0.01639781362485002,0.124117053481332,1.3057531811549388,0.0038396871262829976,1.0331814437030515
frozenset({'HP 61 ink'}),frozenset({'FEIYOLD Blue light Blocking Glasses'}),0.1638448206905746,0.0658578856152513,0.01639781362485002,0.1000813669650122,1.5196565457582116,0.005607340165158799,1.0380295285523111
frozenset({'FEIYOLD Blue light Blocking Glasses'}),frozenset({'HP 61 ink'}),0.0658578856152513,0.1638448206905746,0.01639781362485002,0.24898785425101214,1.5196565457582114,0.005607340165158799,1.1133710473823615
frozenset({'USB 2.0 Printer cable'}),frozenset({'HP 63XL Ink'}),0.1709105452606319,0.0793227569657379,0.01639781362485002,0.09594383775351015,1.2095373562841674,0.0028407179802591685,1.0183850091198654
frozenset({'HP 63XL Ink'}),frozenset({'USB 2.0 Printer cable'}),0.0793227569657379,0.1709105452606319,0.01639781362485002,0.20672268907563024,1.2095373562841674,0.0028407179802591685,1.0451445456989914
frozenset({'VIVO Dual LCD Monitor Desk mount'}),frozenset({'SanDisk 128GB Ultra microSDXC card'}),0.17411011865084655,0.04946007199040128,0.01626449806692441,0.09341500765696784,1.8886953434903389,0.007652999064196229,1.0484840759970744
frozenset({'SanDisk 128GB Ultra microSDXC card'}),frozenset({'VIVO Dual LCD Monitor Desk mount'}),0.04946007199040128,0.17411011865084655,0.01626449806692441,0.32884097035040427,1.8886953434903389,0.007652999064196229,1.2305427549419112
frozenset({'Nylon Braided Lightning to USB cable'}),frozenset({'Anker USB C to HDMI Adapter'}),0.09532062391681109,0.06839088121583789,0.0161311825089988,0.1692307692307692,2.4744639376218323,0.009612121041284616,1.1213813466846394
frozenset({'Anker USB C to HDMI Adapter'}),frozenset({'Nylon Braided Lightning to USB cable'}),0.06839088121583789,0.09532062391681109,0.0161311825089988,0.23586744639376217,2.4744639376218323,0.009612121041284616,1.1839298977823367
frozenset({'SanDisk 128GB Ultra microSDXC card'}),frozenset({'SanDisk Ultra 64GB card'}),0.04946007199040128,0.09825356619117451,0.015997866951073192,0.3234501347708895,3.2919938411349285,0.011138238493944044,1.3328602667054752
frozenset({'SanDisk Ultra 64GB card'}),frozenset({'SanDisk 128GB Ultra microSDXC card'}),0.09825356619117451,0.04946007199040128,0.015997866951073192,0.1628222523744912,3.291993841134928,0.011138238493944044,1.1354099302156795
frozenset({'VIVO Dual LCD Monitor Desk mount'}),frozenset({'Premium Nylon USB Cable'}),0.17411011865084655,0.0510598586855086,0.01586455139314758,0.09111791730474733,1.7845313255950646,0.006974513339118221,1.0440739886745796
frozenset({'Premium Nylon USB Cable'}),frozenset({'VIVO Dual LCD Monitor Desk mount'}),0.0510598586855086,0.17411011865084655,0.01586455139314758,0.31070496083550914,1.7845313255950643,0.006974513339118221,1.1981660021088096
"frozenset({'VIVO Dual LCD Monitor Desk mount', 'HP 61 ink'})",frozenset({'Dust-Off Compressed Gas 2 pack'}),0.03919477403012932,0.23836821757099053,0.01586455139314758,0.40476190476190477,1.6980531586236285,0.006521762969487907,1.2795413944807361
"frozenset({'VIVO Dual LCD Monitor Desk mount', 'Dust-Off Compressed Gas 2 pack'})",frozenset({'HP 61 ink'}),0.05972536995067324,0.1638448206905746,0.01586455139314758,0.265625,1.621198637103336,0.006078858862901292,1.1385942867192176
"frozenset({'HP 61 ink', 'Dust-Off Compressed Gas 2 pack'})",frozenset({'VIVO Dual LCD Monitor Desk mount'}),0.05265964538061592,0.17411011865084655,0.01586455139314758,0.3012658227848101,1.7303177157035687,0.00669597428781704,1.1819800838149117
frozenset({'VIVO Dual LCD Monitor Desk mount'}),"frozenset({'HP 61 ink', 'Dust-Off Compressed Gas 2 pack'})",0.17411011865084655,0.05265964538061592,0.01586455139314758,0.09111791730474733,1.730317715703569,0.00669597428781704,1.0423138189830798
frozenset({'HP 61 ink'}),"frozenset({'VIVO Dual LCD Monitor Desk mount', 'Dust-Off Compressed Gas 2 pack'})",0.1638448206905746,0.05972536995067324,0.01586455139314758,0.096826688364524,1.621198637103336,0.006078858862901292,1.041078847144705
frozenset({'Dust-Off Compressed Gas 2 pack'}),"frozenset({'VIVO Dual LCD Monitor Desk mount', 'HP 61 ink'})",0.23836821757099053,0.03919477403012932,0.01586455139314758,0.06655480984340045,1.6980531586236285,0.006521762969487907,1.0293108112846787
frozenset({'Screen Mom Screen Cleaner kit'}),"frozenset({'VIVO Dual LCD Monitor Desk mount', 'Dust-Off Compressed Gas 2 pack'})",0.12958272230369283,0.05972536995067324,0.01573123583522197,0.12139917695473253,2.0326232730746625,0.00799185980641856,1.070195480571365
frozenset({'Dust-Off Compressed Gas 2 pack'}),"frozenset({'VIVO Dual LCD Monitor Desk mount', 'Screen Mom Screen Cleaner kit'})",0.23836821757099053,0.03546193840821224,0.01573123583522197,0.06599552572706936,1.8610242048073204,0.0072782367852441705,1.03269105037492
frozenset({'VIVO Dual LCD Monitor Desk mount'}),"frozenset({'Dust-Off Compressed Gas 2 pack', 'Screen Mom Screen Cleaner kit'})",0.17411011865084655,0.04799360085321957,0.01573123583522197,0.09035222052067382,1.8825889059043732,0.007375064296186541,1.0465659573111912
"frozenset({'Dust-Off Compressed Gas 2 pack', 'Screen Mom Screen Cleaner kit'})",frozenset({'VIVO Dual LCD Monitor Desk mount'}),0.04799360085321957,0.17411011865084655,0.01573123583522197,0.3277777777777778,1.882588905904373,0.007375064296186541,1.2285965177094844
"frozenset({'VIVO Dual LCD Monitor Desk mount', 'Dust-Off Compressed Gas 2 pack'})",frozenset({'Screen Mom Screen Cleaner kit'}),0.05972536995067324,0.12958272230369283,0.01573123583522197,0.26339285714285715,2.032623273074662,0.00799185980641856,1.1816573951755929
"frozenset({'VIVO Dual LCD Monitor Desk mount', 'Screen Mom Screen Cleaner kit'})",frozenset({'Dust-Off Compressed Gas 2 pack'}),0.03546193840821224,0.23836821757099053,0.01573123583522197,0.44360902255639095,1.8610242048073202,0.0072782367852441705,1.3688787440953818
frozenset({'VIVO Dual LCD Monitor Desk mount'}),frozenset({'SanDisk Ultra 128GB card'}),0.17411011865084655,0.06332489001466471,0.01559792027729636,0.08958652373660031,1.414712662206819,0.004572416163291281,1.028845831489359
frozenset({'SanDisk Ultra 128GB card'}),frozenset({'VIVO Dual LCD Monitor Desk mount'}),0.06332489001466471,0.17411011865084655,0.01559792027729636,0.24631578947368424,1.414712662206819,0.004572416163291281,1.0958036135219216
frozenset({'10ft iPHone Charger Cable 2 Pack'}),frozenset({'Screen Mom Screen Cleaner kit'}),0.05052659645380616,0.12958272230369283,0.015197973603519531,0.3007915567282322,2.3212319619531585,0.008650599686295217,1.2448609367807564
frozenset({'Screen Mom Screen Cleaner kit'}),frozenset({'10ft iPHone Charger Cable 2 Pack'}),0.12958272230369283,0.05052659645380616,0.015197973603519531,0.11728395061728396,2.321231961953158,0.008650599686295217,1.0756272124089747
frozenset({'VIVO Dual LCD Monitor Desk mount'}),frozenset({'TopMate C5 Laptop Cooler pad'}),0.17411011865084655,0.07652313024930009,0.015197973603519531,0.08728943338437979,1.1406934491572,0.0018745223162797073,1.011795966354374
frozenset({'TopMate C5 Laptop Cooler pad'}),frozenset({'VIVO Dual LCD Monitor Desk mount'}),0.07652313024930009,0.17411011865084655,0.015197973603519531,0.1986062717770035,1.1406934491572,0.0018745223162797073,1.0305669389009002
frozenset({'HyperX Cloud Stinger Headset'}),frozenset({'Dust-Off Compressed Gas 2 pack'}),0.047460338621517134,0.23836821757099053,0.015064658045593921,0.31741573033707865,1.3316193474599705,0.00375162172306724,1.1158062326943514
frozenset({'Dust-Off Compressed Gas 2 pack'}),frozenset({'HyperX Cloud Stinger Headset'}),0.23836821757099053,0.047460338621517134,0.015064658045593921,0.06319910514541387,1.3316193474599702,0.00375162172306724,1.016800545996852
frozenset({'HP 61 ink'}),frozenset({'SanDisk Ultra 128GB card'}),0.1638448206905746,0.06332489001466471,0.01493134248766831,0.09113100081366964,1.43910239390176,0.004555887237965213,1.0305941899480546
frozenset({'SanDisk Ultra 128GB card'}),frozenset({'HP 61 ink'}),0.06332489001466471,0.1638448206905746,0.01493134248766831,0.23578947368421052,1.43910239390176,0.004555887237965213,1.0941424522643997
frozenset({'Falcon Dust Off Compressed Gas'}),frozenset({'Screen Mom Screen Cleaner kit'}),0.05999200106652446,0.12958272230369283,0.014798026929742702,0.24666666666666667,1.9035459533607684,0.007024100115096418,1.1554211650835937
frozenset({'Apple USB-C Charger cable'}),frozenset({'SanDisk Ultra 64GB card'}),0.13211571790427942,0.09825356619117451,0.014798026929742702,0.11200807265388497,1.1399898954908971,0.0018171864957400446,1.0154894498915297
frozenset({'SanDisk Ultra 64GB card'}),frozenset({'Apple USB-C Charger cable'}),0.09825356619117451,0.13211571790427942,0.014798026929742702,0.15061058344640435,1.1399898954908971,0.0018171864957400446,1.0217743065567828
frozenset({'HP 61 ink'}),frozenset({'TopMate C5 Laptop Cooler pad'}),0.1638448206905746,0.07652313024930009,0.014798026929742702,0.09031733116354759,1.1802618485327012,0.002260108375364644,1.0151637503789
frozenset({'Screen Mom Screen Cleaner kit'}),frozenset({'Falcon Dust Off Compressed Gas'}),0.12958272230369283,0.05999200106652446,0.014798026929742702,0.11419753086419754,1.9035459533607684,0.007024100115096418,1.0611936991444115
frozenset({'TopMate C5 Laptop Cooler pad'}),frozenset({'HP 61 ink'}),0.07652313024930009,0.1638448206905746,0.014798026929742702,0.19337979094076657,1.1802618485327014,0.002260108375364644,1.0366157082583374
frozenset({'HP 61 ink'}),frozenset({'Falcon Dust Off Compressed Gas'}),0.1638448206905746,0.05999200106652446,0.014664711371817091,0.08950366151342555,1.4919265889160112,0.0048353327142036315,1.0324127173272934
frozenset({'Falcon Dust Off Compressed Gas'}),frozenset({'HP 61 ink'}),0.05999200106652446,0.1638448206905746,0.014664711371817091,0.24444444444444446,1.4919265889160112,0.0048353327142036315,1.106675972615416
frozenset({'SanDisk Ultra 64GB card'}),frozenset({'Stylus Pen for iPad'}),0.09825356619117451,0.09505399280095987,0.014531395813891481,0.14789687924016282,1.555924952567267,0.005192002040486945,1.0620146613147972
frozenset({'Stylus Pen for iPad'}),frozenset({'SanDisk Ultra 64GB card'}),0.09505399280095987,0.09825356619117451,0.014531395813891481,0.15287517531556802,1.555924952567267,0.005192002040486945,1.0644788200425375
frozenset({'SanDisk Ultra 128GB card'}),frozenset({'USB 2.0 Printer cable'}),0.06332489001466471,0.1709105452606319,0.014531395813891481,0.22947368421052633,1.3426537482551935,0.0037085043329155905,1.07600407377377
frozenset({'USB 2.0 Printer cable'}),frozenset({'SanDisk Ultra 128GB card'}),0.1709105452606319,0.06332489001466471,0.014531395813891481,0.08502340093603744,1.3426537482551935,0.0037085043329155905,1.0237148260879794
frozenset({'Apple USB-C Charger cable'}),frozenset({'Nylon Braided Lightning to USB cable'}),0.13211571790427942,0.09532062391681109,0.01439808025596587,0.10898082744702321,1.143307953398771,0.0018047275961125455,1.0153309872009515
frozenset({'Nylon Braided Lightning to USB cable'}),frozenset({'Apple USB-C Charger cable'}),0.09532062391681109,0.13211571790427942,0.01439808025596587,0.15104895104895105,1.143307953398771,0.0018047275961125455,1.0223019138359806
frozenset({'Apple Pencil'}),frozenset({'Falcon Dust Off Compressed Gas'}),0.17970937208372217,0.05999200106652446,0.01439808025596587,0.0801186943620178,1.3354896142433232,0.003616955414254769,1.0218796633567138
frozenset({'Falcon Dust Off Compressed Gas'}),frozenset({'Apple Pencil'}),0.05999200106652446,0.17970937208372217,0.01439808025596587,0.24,1.3354896142433235,0.003616955414254769,1.0793297735740497
"frozenset({'VIVO Dual LCD Monitor Desk mount', 'Dust-Off Compressed Gas 2 pack'})",frozenset({'Apple Pencil'}),0.05972536995067324,0.17970937208372217,0.014264764698040262,0.23883928571428573,1.3290307731030098,0.003531555966736764,1.0776838747990982
frozenset({'SanDisk Ultra 128GB card'}),frozenset({'Screen Mom Screen Cleaner kit'}),0.06332489001466471,0.12958272230369283,0.014264764698040262,0.22526315789473686,1.7383734026424087,0.006058953060358073,1.1235005622438747
